num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,982 123766108971,249.42,06/12/2021,07.Bel,61a80dfc6d1a000077006135,0,True,
2,982 123766108971,231.1,06/12/2021,07.Bel,61a80dfc6d1a000077006135,-18.319999999999993,True,
3,982 123766108971,316.4,12/17/2021,07.Bel,61a80dfc6d1a000077006135,85.29999999999998,True,
4,982 123766108971,73.38,12/25/2021,07.Bel,61a80dfc6d1a000077006135,-243.01999999999998,False,
5,982 123766108971,74.38,12/25/2021,07.Bel,61a80dfc6d1a000077006135,1.0,True,
6,982 123766108971,76.77,12/27/2021,07.Bel,61a80dfc6d1a000077006135,2.3900000000000006,True,
7,982 123766108971,77.52,12/27/2021,07.Bel,61a80dfc6d1a000077006135,0.75,True,
8,982 123766108971,113.53,12/27/2021,07.Bel,61a80dfc6d1a000077006135,36.010000000000005,True,
9,982 123766108971,148.05,12/27/2021,07.Bel,61a80dfc6d1a000077006135,34.52000000000001,True,
10,982 123766108971,142.68,12/27/2021,07.Bel,61a80dfc6d1a000077006135,-5.3700000000000045,True,
11,982 123766108971,142.53,12/27/2021,07.Bel,61a80dfc6d1a000077006135,-0.15000000000000568,True,
12,982 123766108971,51,12/27/2021,07.Bel,61a80dfc6d1a000077006135,-91.53,True,
13,982 123766108971,132.22,12/27/2021,07.Bel,61a80dfc6d1a000077006135,81.22,True,
14,982 123766108971,114.58,12/27/2021,07.Bel,61a80dfc6d1a000077006135,-17.64,True,
15,982 123766108971,142.88,12/27/2021,07.Bel,61a80dfc6d1a000077006135,28.299999999999997,True,
16,982 123766108971,142.76,12/27/2021,07.Bel,61a80dfc6d1a000077006135,-0.12000000000000455,True,
17,982 123766108971,111.17,12/27/2021,07.Bel,61a80dfc6d1a000077006135,-31.58999999999999,True,
18,982 123766108971,112.13,12/27/2021,07.Bel,61a80dfc6d1a000077006135,0.9599999999999937,True,
19,982 123766108971,113.27,12/27/2021,07.Bel,61a80dfc6d1a000077006135,1.1400000000000006,True,
20,982 123766108971,114.03,12/27/2021,07.Bel,61a80dfc6d1a000077006135,0.7600000000000051,True,
21,982 123766108971,114.66,12/27/2021,07.Bel,61a80dfc6d1a000077006135,0.6299999999999955,True,
22,982 123766108971,108.48,01/09/2022,DM15Final,61a80dfc6d1a000077006135,-6.179999999999993,True,
23,982 123766108971,245.13,02/09/2022,DM15Final,61a80dfc6d1a000077006135,136.64999999999998,False,
24,982 123766108971,165.36,04/10/2022,DM15Final,61a80dfc6d1a000077006135,-79.76999999999998,True,
25,982 123766108971,127.29,05/10/2022,DM15Final,61a80dfc6d1a000077006135,-38.07000000000001,True,
26,982 123766108971,120.82,06/08/2022,DM15Final,61a80dfc6d1a000077006135,-6.470000000000013,True,
27,982 123766108971,198.01,06/10/2022,DM15Final,61a80dfc6d1a000077006135,77.19,True,
28,982 123766108971,275.63,06/10/2022,DM15Final,61a80dfc6d1a000077006135,77.62,True,
29,982 123766108971,249.59,06/10/2022,DM15Final,61a80dfc6d1a000077006135,-26.039999999999992,True,
30,982 123766108971,148.42,07/10/2022,DM15Final,61a80dfc6d1a000077006135,-101.17000000000002,False,
31,982 123766108971,83.34,08/20/2022,DM15Final,61a80dfc6d1a000077006135,-65.07999999999998,True,
32,982 123766108971,186.66,08/21/2022,DM15Final,61a80dfc6d1a000077006135,103.32,False,
33,982 123766108971,234.47,08/22/2022,DM15Final,61a80dfc6d1a000077006135,47.81,True,
34,982 123766108971,333.74,08/25/2022,DM15Final,61a80dfc6d1a000077006135,99.27000000000001,False,
