num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,982 123736288801,230.46,03/12/2020,Kraatz,5e17abc7d5790000220015b3,0,True,
2,982 123736288801,112.35,03/12/2020,Kraatz,5e17abc7d5790000220015b3,-118.11000000000001,True,
3,982 123736288801,235.74,06/12/2020,Kraatz,5e17abc7d5790000220015b3,123.39000000000001,True,
4,982 123736288801,212.12,06/12/2020,Kraatz,5e17abc7d5790000220015b3,-23.620000000000005,True,
5,982 123736288801,253.03,06/12/2020,Kraatz,5e17abc7d5790000220015b3,40.91,True,
6,982 123736288801,243.88,07/12/2020,Kraatz,5e17abc7d5790000220015b3,-9.150000000000006,True,
7,982 123736288801,242.18,07/12/2020,Kraatz,5e17abc7d5790000220015b3,-1.6999999999999886,True,
8,982 123736288801,216.95,09/12/2020,Kraatz,5e17abc7d5790000220015b3,-25.230000000000018,True,
9,982 123736288801,448.33,09/12/2020,Kraatz,5e17abc7d5790000220015b3,231.38,False,
10,982 123736288801,224.56,09/12/2020,Kraatz,5e17abc7d5790000220015b3,-223.76999999999998,False,
11,982 123736288801,349.88,09/12/2020,Kraatz,5e17abc7d5790000220015b3,125.32,True,
12,982 123736288801,224.24,10/12/2020,Kraatz,5e17abc7d5790000220015b3,-125.63999999999999,True,
13,982 123736288801,226.52,10/12/2020,Kraatz,5e17abc7d5790000220015b3,2.280000000000001,True,
14,982 123736288801,226.35,10/12/2020,Kraatz,5e17abc7d5790000220015b3,-0.17000000000001592,True,
15,982 123736288801,236.49,10/12/2020,Kraatz,5e17abc7d5790000220015b3,10.140000000000015,True,
16,982 123736288801,378.22,11/12/2020,Kraatz,5e17abc7d5790000220015b3,141.73000000000002,False,
17,982 123736288801,370.73,11/12/2020,Kraatz,5e17abc7d5790000220015b3,-7.490000000000009,True,
18,982 123736288801,345.25,11/12/2020,Kraatz,5e17abc7d5790000220015b3,-25.480000000000018,True,
19,982 123736288801,227.91,11/12/2020,Kraatz,5e17abc7d5790000220015b3,-117.34,True,
20,982 123736288801,217.86,11/12/2020,Kraatz,5e17abc7d5790000220015b3,-10.049999999999983,True,
21,982 123736288801,281.88,11/12/2020,Kraatz,5e17abc7d5790000220015b3,64.01999999999998,True,
22,982 123736288801,216.12,11/19/2020,Kraatz,5e17abc7d5790000220015b3,-65.75999999999999,True,
23,982 123736288801,216.82,11/22/2020,Kraatz,5e17abc7d5790000220015b3,0.6999999999999886,True,
24,982 123736288801,204.6,11/22/2020,Kraatz,5e17abc7d5790000220015b3,-12.219999999999999,True,
25,982 123736288801,231.28,11/22/2020,Kraatz,5e17abc7d5790000220015b3,26.680000000000007,True,
26,982 123736288801,267.95,11/22/2020,Kraatz,5e17abc7d5790000220015b3,36.66999999999999,True,
27,982 123736288801,271.65,11/22/2020,Kraatz,5e17abc7d5790000220015b3,3.6999999999999886,True,
28,982 123736288801,205.07,11/24/2020,Kraatz,5e17abc7d5790000220015b3,-66.57999999999998,True,
29,982 123736288801,246.09,11/25/2020,Kraatz,5e17abc7d5790000220015b3,41.02000000000001,True,
30,982 123736288801,327.29,12/12/2020,Kraatz,5e17abc7d5790000220015b3,81.20000000000002,True,
31,982 123736288801,226.81,12/12/2020,Kraatz,5e17abc7d5790000220015b3,-100.48000000000002,True,
32,982 123736288801,226.61,12/12/2020,Kraatz,5e17abc7d5790000220015b3,-0.19999999999998863,True,
33,982 123736288801,226.4,12/13/2020,Kraatz,5e17abc7d5790000220015b3,-0.21000000000000796,True,
34,982 123736288801,342.68,12/14/2020,Kraatz,5e17abc7d5790000220015b3,116.28,True,
35,982 123736288801,314.75,12/14/2020,Kraatz,5e17abc7d5790000220015b3,-27.930000000000007,True,
36,982 123736288801,211.24,12/14/2020,Kraatz,5e17abc7d5790000220015b3,-103.50999999999999,True,
37,982 123736288801,119.93,12/14/2020,Kraatz,5e17abc7d5790000220015b3,-91.31,True,
38,982 123736288801,238.88,12/14/2020,Kraatz,5e17abc7d5790000220015b3,118.94999999999999,True,
39,982 123736288801,236.62,12/14/2020,Kraatz,5e17abc7d5790000220015b3,-2.259999999999991,True,
40,982 123736288801,204.14,12/15/2020,Kraatz,5e17abc7d5790000220015b3,-32.48000000000002,True,
41,982 123736288801,104.79,12/15/2020,Kraatz,5e17abc7d5790000220015b3,-99.34999999999998,True,
42,982 123736288801,203.81,12/16/2020,Kraatz,5e17abc7d5790000220015b3,99.02,True,
43,982 123736288801,191.98,12/17/2020,Kraatz,5e17abc7d5790000220015b3,-11.830000000000013,True,
44,982 123736288801,104.17,12/17/2020,Kraatz,5e17abc7d5790000220015b3,-87.80999999999999,True,
45,982 123736288801,216.25,12/17/2020,Kraatz,5e17abc7d5790000220015b3,112.08,True,
46,982 123736288801,202.09,12/17/2020,Kraatz,5e17abc7d5790000220015b3,-14.159999999999997,True,
47,982 123736288801,197.61,12/17/2020,Kraatz,5e17abc7d5790000220015b3,-4.47999999999999,True,
48,982 123736288801,255.18,12/17/2020,Kraatz,5e17abc7d5790000220015b3,57.56999999999999,True,
49,982 123736288801,197.33,12/18/2020,Kraatz,5e17abc7d5790000220015b3,-57.849999999999994,True,
50,982 123736288801,303.3,12/19/2020,Kraatz,5e17abc7d5790000220015b3,105.97,True,
51,982 123736288801,208.13,12/19/2020,Kraatz,5e17abc7d5790000220015b3,-95.17000000000002,True,
52,982 123736288801,234.93,12/22/2020,Kraatz,5e17abc7d5790000220015b3,26.80000000000001,True,
53,982 123736288801,242.88,12/23/2020,Kraatz,5e17abc7d5790000220015b3,7.949999999999989,True,
54,982 123736288801,120.73,12/23/2020,Kraatz,5e17abc7d5790000220015b3,-122.14999999999999,True,
55,982 123736288801,235.08,12/23/2020,Kraatz,5e17abc7d5790000220015b3,114.35000000000001,True,
56,982 123736288801,452.35,12/23/2020,Kraatz,5e17abc7d5790000220015b3,217.27,False,
57,982 123736288801,233.47,12/24/2020,Kraatz,5e17abc7d5790000220015b3,-218.88000000000002,False,
58,982 123736288801,233.32,12/24/2020,Kraatz,5e17abc7d5790000220015b3,-0.15000000000000568,True,
59,982 123736288801,238.04,12/24/2020,Kraatz,5e17abc7d5790000220015b3,4.719999999999999,True,
60,982 123736288801,226.62,12/25/2020,Kraatz,5e17abc7d5790000220015b3,-11.419999999999987,True,
61,982 123736288801,322.44,12/26/2020,Kraatz,5e17abc7d5790000220015b3,95.82,True,
62,982 123736288801,204.27,12/27/2020,Kraatz,5e17abc7d5790000220015b3,-118.16999999999999,True,
63,982 123736288801,241.94,12/27/2020,Kraatz,5e17abc7d5790000220015b3,37.66999999999999,True,
64,982 123736288801,187.74,12/27/2020,Kraatz,5e17abc7d5790000220015b3,-54.19999999999999,True,
65,982 123736288801,245.96,12/27/2020,Kraatz,5e17abc7d5790000220015b3,58.22,True,
66,982 123736288801,95.38,12/27/2020,Kraatz,5e17abc7d5790000220015b3,-150.58,False,
67,982 123736288801,205.15,01/13/2021,Kraatz,5e17abc7d5790000220015b3,109.77000000000001,True,
68,982 123736288801,208.62,02/01/2021,Kraatz,5e17abc7d5790000220015b3,3.469999999999999,True,
69,982 123736288801,269.29,02/01/2021,Kraatz,5e17abc7d5790000220015b3,60.670000000000016,True,
70,982 123736288801,208.73,03/01/2021,Kraatz,5e17abc7d5790000220015b3,-60.56000000000003,True,
71,982 123736288801,219.21,04/01/2021,Kraatz,5e17abc7d5790000220015b3,10.480000000000018,True,
72,982 123736288801,113.69,04/01/2021,Kraatz,5e17abc7d5790000220015b3,-105.52000000000001,True,
73,982 123736288801,205.34,06/01/2021,Kraatz,5e17abc7d5790000220015b3,91.65,True,
74,982 123736288801,208.31,06/01/2021,Kraatz,5e17abc7d5790000220015b3,2.969999999999999,True,
75,982 123736288801,203.77,07/01/2021,Kraatz,5e17abc7d5790000220015b3,-4.539999999999992,True,
76,982 123736288801,113.64,07/01/2021,Kraatz,5e17abc7d5790000220015b3,-90.13000000000001,True,
77,982 123736288801,204.02,08/01/2021,Kraatz,5e17abc7d5790000220015b3,90.38000000000001,True,
78,982 123736288801,232.05,08/01/2021,Kraatz,5e17abc7d5790000220015b3,28.03,True,
79,982 123736288801,193.08,09/01/2021,Kraatz,5e17abc7d5790000220015b3,-38.97,True,
80,982 123736288801,209.66,10/01/2021,Kraatz,5e17abc7d5790000220015b3,16.579999999999984,True,
81,982 123736288801,196.71,11/01/2021,Kraatz,5e17abc7d5790000220015b3,-12.949999999999989,True,
82,982 123736288801,204.47,12/01/2021,Kraatz,5e17abc7d5790000220015b3,7.759999999999991,True,
83,982 123736288801,209.2,12/01/2021,Kraatz,5e17abc7d5790000220015b3,4.72999999999999,True,
84,982 123736288801,119.64,12/01/2021,Kraatz,5e17abc7d5790000220015b3,-89.55999999999999,True,
85,982 123736288801,162.91,12/01/2021,Kraatz,5e17abc7d5790000220015b3,43.269999999999996,True,
86,982 123736288801,209.58,12/01/2021,Kraatz,5e17abc7d5790000220015b3,46.670000000000016,True,
87,982 123736288801,139.64,12/01/2021,Kraatz,5e17abc7d5790000220015b3,-69.94000000000003,True,
88,982 123736288801,108.97,12/01/2021,Kraatz,5e17abc7d5790000220015b3,-30.669999999999987,True,
89,982 123736288801,435,02/12/2022,DM12Final,5e17abc7d5790000220015b3,326.03,False,
90,982 123736288801,463.3,02/12/2022,DM12Final,5e17abc7d5790000220015b3,28.30000000000001,True,
91,982 123736288801,447.94,03/11/2022,07.Bel,5e17abc7d5790000220015b3,-15.360000000000014,True,
92,982 123736288801,467.11,03/11/2022,07.Bel,5e17abc7d5790000220015b3,19.170000000000016,True,
93,982 123736288801,421.73,03/12/2022,DM12Final,5e17abc7d5790000220015b3,-45.379999999999995,True,
94,982 123736288801,435.55,03/12/2022,DM12Final,5e17abc7d5790000220015b3,13.819999999999993,True,
95,982 123736288801,458.39,03/12/2022,DM12Final,5e17abc7d5790000220015b3,22.839999999999975,True,
96,982 123736288801,217.54,03/12/2022,DM12Final,5e17abc7d5790000220015b3,-240.85,False,
97,982 123736288801,445.39,03/12/2022,DM12Final,5e17abc7d5790000220015b3,227.85,False,
98,982 123736288801,120.59,04/12/2022,DM12Final,5e17abc7d5790000220015b3,-324.79999999999995,False,
99,982 123736288801,136.74,04/12/2022,DM12Final,5e17abc7d5790000220015b3,16.150000000000006,True,
100,982 123736288801,131.07,04/12/2022,DM12Final,5e17abc7d5790000220015b3,-5.670000000000016,True,
101,982 123736288801,415.44,05/12/2022,DM12Final,5e17abc7d5790000220015b3,284.37,False,
102,982 123736288801,509.9,06/09/2022,07.Bel,5e17abc7d5790000220015b3,94.45999999999998,True,
103,982 123736288801,424.06,06/12/2022,DM12Final,5e17abc7d5790000220015b3,-85.83999999999997,True,
104,982 123736288801,517.63,07/09/2022,07.Bel,5e17abc7d5790000220015b3,93.57,True,
105,982 123736288801,516.2,08/09/2022,07.Bel,5e17abc7d5790000220015b3,-1.42999999999995,True,
106,982 123736288801,529.98,09/13/2022,07.Bel,5e17abc7d5790000220015b3,13.779999999999973,True,
107,982 123736288801,532.2,09/14/2022,07.Bel,5e17abc7d5790000220015b3,2.2200000000000273,True,
108,982 123736288801,520.52,09/14/2022,07.Bel,5e17abc7d5790000220015b3,-11.680000000000064,True,
109,982 123736288801,525.77,09/16/2022,07.Bel,5e17abc7d5790000220015b3,5.25,True,
110,982 123736288801,528.32,09/16/2022,07.Bel,5e17abc7d5790000220015b3,2.550000000000068,True,
111,982 123736288801,519.94,09/17/2022,07.Bel,5e17abc7d5790000220015b3,-8.379999999999995,True,
112,982 123736288801,521.24,09/18/2022,07.Bel,5e17abc7d5790000220015b3,1.2999999999999545,True,
113,982 123736288801,525.28,09/18/2022,07.Bel,5e17abc7d5790000220015b3,4.039999999999964,True,
114,982 123736288801,515.04,09/19/2022,07.Bel,5e17abc7d5790000220015b3,-10.240000000000009,True,
115,982 123736288801,512.38,09/20/2022,07.Bel,5e17abc7d5790000220015b3,-2.659999999999968,True,
116,982 123736288801,527.26,09/20/2022,07.Bel,5e17abc7d5790000220015b3,14.879999999999995,True,
117,982 123736288801,513.5,09/21/2022,07.Bel,5e17abc7d5790000220015b3,-13.759999999999991,True,
118,982 123736288801,514.38,09/22/2022,07.Bel,5e17abc7d5790000220015b3,0.8799999999999955,True,
119,982 123736288801,541.35,09/22/2022,07.Bel,5e17abc7d5790000220015b3,26.970000000000027,True,
120,982 123736288801,528.38,09/22/2022,07.Bel,5e17abc7d5790000220015b3,-12.970000000000027,True,
121,982 123736288801,519.62,09/23/2022,07.Bel,5e17abc7d5790000220015b3,-8.759999999999991,True,
122,982 123736288801,528.7,09/23/2022,07.Bel,5e17abc7d5790000220015b3,9.080000000000041,True,
123,982 123736288801,508.83,09/24/2022,07.Bel,5e17abc7d5790000220015b3,-19.87000000000006,True,
124,982 123736288801,536,09/24/2022,07.Bel,5e17abc7d5790000220015b3,27.170000000000016,True,
125,982 123736288801,525.46,09/24/2022,07.Bel,5e17abc7d5790000220015b3,-10.539999999999964,True,
126,982 123736288801,528.77,09/24/2022,07.Bel,5e17abc7d5790000220015b3,3.3099999999999454,True,
127,982 123736288801,507.04,09/25/2022,07.Bel,5e17abc7d5790000220015b3,-21.72999999999996,True,
128,982 123736288801,521.29,09/25/2022,07.Bel,5e17abc7d5790000220015b3,14.249999999999943,True,
129,982 123736288801,520.32,09/25/2022,07.Bel,5e17abc7d5790000220015b3,-0.9699999999999136,True,
130,982 123736288801,273.41,09/26/2022,07.Bel,5e17abc7d5790000220015b3,-246.91000000000003,False,
131,982 123736288801,520.01,09/27/2022,07.Bel,5e17abc7d5790000220015b3,246.59999999999997,False,
132,982 123736288801,515.91,09/28/2022,07.Bel,5e17abc7d5790000220015b3,-4.100000000000023,True,
133,982 123736288801,509.4,09/29/2022,07.Bel,5e17abc7d5790000220015b3,-6.509999999999991,True,
134,982 123736288801,518.3,09/29/2022,07.Bel,5e17abc7d5790000220015b3,8.899999999999977,True,
135,982 123736288801,526.13,10/09/2022,07.Bel,5e17abc7d5790000220015b3,7.830000000000041,True,
136,982 123736288801,519.32,10/09/2022,07.Bel,5e17abc7d5790000220015b3,-6.809999999999945,True,
137,982 123736288801,426.03,10/27/2022,07.Bel,5e17abc7d5790000220015b3,-93.29000000000008,True,
138,982 123736288801,451.8,10/30/2022,07.Bel,5e17abc7d5790000220015b3,25.77000000000004,True,
139,982 123736288801,462.48,10/30/2022,07.Bel,5e17abc7d5790000220015b3,10.680000000000007,True,
140,982 123736288801,434.76,10/31/2022,07.Bel,5e17abc7d5790000220015b3,-27.720000000000027,True,
141,982 123736288801,549.83,11/09/2022,07.Bel,5e17abc7d5790000220015b3,115.07000000000005,True,
142,982 123736288801,529.58,12/09/2022,07.Bel,5e17abc7d5790000220015b3,-20.25,True,
143,982 123736288801,427.81,12/16/2022,DM12Final,5e17abc7d5790000220015b3,-101.77000000000004,True,
144,982 123736288801,86.63,12/16/2022,DM12Final,5e17abc7d5790000220015b3,-341.18,False,
145,982 123736288801,460.56,12/16/2022,DM12Final,5e17abc7d5790000220015b3,373.93,False,
146,982 123736288801,498.61,12/16/2022,DM12Final,5e17abc7d5790000220015b3,38.05000000000001,True,
147,982 123736288801,429.54,12/17/2022,DM12Final,5e17abc7d5790000220015b3,-69.07,True,
148,982 123736288801,436.8,12/18/2022,DM12Final,5e17abc7d5790000220015b3,7.259999999999991,True,
