num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,999 000000004331,511.52,01/11/2022,07.Bel,63bd3f575bf6a8a069011652,0,True,
2,999 000000004331,514.19,01/11/2022,07.Bel,63bd3f575bf6a8a069011652,2.6700000000000728,True,
3,999 000000004331,533.34,03/11/2022,07.Bel,63bd3f575bf6a8a069011652,19.149999999999977,True,
4,999 000000004331,546.09,03/11/2022,07.Bel,63bd3f575bf6a8a069011652,12.75,True,
5,999 000000004331,74.09,04/12/2022,DM12Final,63bd3f575bf6a8a069011652,-472.0,False,
6,999 000000004331,77.18,06/09/2022,07.Bel,63bd3f575bf6a8a069011652,3.0900000000000034,True,
7,999 000000004331,0,06/09/2022,07.Bel,63bd3f575bf6a8a069011652,-77.18,True,
8,999 000000004331,51.76,06/09/2022,07.Bel,63bd3f575bf6a8a069011652,51.76,True,
9,999 000000004331,574.91,06/09/2022,07.Bel,63bd3f575bf6a8a069011652,523.15,False,
10,999 000000004331,556.04,06/09/2022,07.Bel,63bd3f575bf6a8a069011652,-18.870000000000005,True,
11,999 000000004331,562.54,06/09/2022,07.Bel,63bd3f575bf6a8a069011652,6.5,True,
12,999 000000004331,562.11,06/09/2022,07.Bel,63bd3f575bf6a8a069011652,-0.42999999999995,True,
13,999 000000004331,566.04,07/09/2022,07.Bel,63bd3f575bf6a8a069011652,3.92999999999995,True,
14,999 000000004331,304.73,07/09/2022,07.Bel,63bd3f575bf6a8a069011652,-261.30999999999995,False,
15,999 000000004331,575.37,07/09/2022,07.Bel,63bd3f575bf6a8a069011652,270.64,False,
16,999 000000004331,581.45,08/09/2022,07.Bel,63bd3f575bf6a8a069011652,6.080000000000041,True,
17,999 000000004331,573.34,09/18/2022,07.Bel,63bd3f575bf6a8a069011652,-8.110000000000014,True,
18,999 000000004331,571.04,09/20/2022,07.Bel,63bd3f575bf6a8a069011652,-2.300000000000068,True,
19,999 000000004331,301.29,09/20/2022,07.Bel,63bd3f575bf6a8a069011652,-269.74999999999994,False,
20,999 000000004331,262.33,09/20/2022,07.Bel,63bd3f575bf6a8a069011652,-38.960000000000036,True,
21,999 000000004331,573.72,09/21/2022,07.Bel,63bd3f575bf6a8a069011652,311.39000000000004,False,
22,999 000000004331,592.58,09/21/2022,07.Bel,63bd3f575bf6a8a069011652,18.860000000000014,True,
23,999 000000004331,564.07,09/22/2022,07.Bel,63bd3f575bf6a8a069011652,-28.50999999999999,True,
24,999 000000004331,573.36,09/22/2022,07.Bel,63bd3f575bf6a8a069011652,9.289999999999964,True,
25,999 000000004331,575.77,09/23/2022,07.Bel,63bd3f575bf6a8a069011652,2.409999999999968,True,
26,999 000000004331,579.77,09/23/2022,07.Bel,63bd3f575bf6a8a069011652,4.0,True,
27,999 000000004331,561.19,09/24/2022,07.Bel,63bd3f575bf6a8a069011652,-18.579999999999927,True,
28,999 000000004331,600.41,09/24/2022,07.Bel,63bd3f575bf6a8a069011652,39.219999999999914,True,
29,999 000000004331,278.17,09/25/2022,07.Bel,63bd3f575bf6a8a069011652,-322.23999999999995,False,
30,999 000000004331,311.03,09/25/2022,07.Bel,63bd3f575bf6a8a069011652,32.85999999999996,True,
31,999 000000004331,304.06,09/25/2022,07.Bel,63bd3f575bf6a8a069011652,-6.96999999999997,True,
32,999 000000004331,590.56,09/25/2022,07.Bel,63bd3f575bf6a8a069011652,286.49999999999994,False,
33,999 000000004331,589.45,09/26/2022,07.Bel,63bd3f575bf6a8a069011652,-1.1099999999999,True,
34,999 000000004331,575.12,09/27/2022,07.Bel,63bd3f575bf6a8a069011652,-14.330000000000041,True,
35,999 000000004331,586.97,09/27/2022,07.Bel,63bd3f575bf6a8a069011652,11.850000000000023,True,
36,999 000000004331,573.78,09/28/2022,07.Bel,63bd3f575bf6a8a069011652,-13.190000000000055,True,
37,999 000000004331,553.16,09/29/2022,07.Bel,63bd3f575bf6a8a069011652,-20.620000000000005,True,
38,999 000000004331,571.07,09/29/2022,07.Bel,63bd3f575bf6a8a069011652,17.910000000000082,True,
39,999 000000004331,585.9,10/09/2022,07.Bel,63bd3f575bf6a8a069011652,14.829999999999927,True,
40,999 000000004331,265.7,10/09/2022,07.Bel,63bd3f575bf6a8a069011652,-320.2,False,
41,999 000000004331,512.89,10/27/2022,07.Bel,63bd3f575bf6a8a069011652,247.19,False,
42,999 000000004331,513.99,10/27/2022,07.Bel,63bd3f575bf6a8a069011652,1.1000000000000227,True,
43,999 000000004331,507.19,10/27/2022,07.Bel,63bd3f575bf6a8a069011652,-6.800000000000011,True,
44,999 000000004331,504.56,10/30/2022,07.Bel,63bd3f575bf6a8a069011652,-2.6299999999999955,True,
45,999 000000004331,531.45,10/30/2022,07.Bel,63bd3f575bf6a8a069011652,26.890000000000043,True,
46,999 000000004331,529.76,10/30/2022,07.Bel,63bd3f575bf6a8a069011652,-1.6900000000000546,True,
47,999 000000004331,258.61,12/23/2022,DM12Final,63bd3f575bf6a8a069011652,-271.15,False,
