num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,982 123766109245,237.54,01/10/2021,03.Bel,6163df463e48000098007d6e,0,True,
2,982 123766109245,270.81,01/10/2021,03.Bel,6163df463e48000098007d6e,33.27000000000001,True,
3,982 123766109245,280.81,01/11/2021,03.Bel,6163df463e48000098007d6e,10.0,True,
4,982 123766109245,270.42,02/10/2021,03.Bel,6163df463e48000098007d6e,-10.389999999999986,True,
5,982 123766109245,73.38,02/11/2021,03.Bel,6163df463e48000098007d6e,-197.04000000000002,False,
6,982 123766109245,73.58,02/11/2021,03.Bel,6163df463e48000098007d6e,0.20000000000000284,True,
7,982 123766109245,73.76,02/11/2021,03.Bel,6163df463e48000098007d6e,0.18000000000000682,True,
8,982 123766109245,139.3,02/11/2021,03.Bel,6163df463e48000098007d6e,65.54,True,
9,982 123766109245,75.2,02/11/2021,03.Bel,6163df463e48000098007d6e,-64.10000000000001,True,
10,982 123766109245,368.57,03/10/2021,03.Bel,6163df463e48000098007d6e,293.37,False,
11,982 123766109245,0,03/10/2021,03.Bel,6163df463e48000098007d6e,-368.57,False,
12,982 123766109245,346.28,03/11/2021,03.Bel,6163df463e48000098007d6e,346.28,False,
13,982 123766109245,368.97,04/10/2021,03.Bel,6163df463e48000098007d6e,22.690000000000055,True,
14,982 123766109245,312.01,05/10/2021,03.Bel,6163df463e48000098007d6e,-56.960000000000036,True,
15,982 123766109245,260.1,05/10/2021,03.Bel,6163df463e48000098007d6e,-51.90999999999997,True,
16,982 123766109245,85.09,09/11/2021,03.Bel,6163df463e48000098007d6e,-175.01000000000002,False,
17,982 123766109245,477.1,09/29/2021,03.Bel,6163df463e48000098007d6e,392.01,False,
18,982 123766109245,247.55,09/30/2021,03.Bel,6163df463e48000098007d6e,-229.55,False,
19,982 123766109245,491.3,09/30/2021,03.Bel,6163df463e48000098007d6e,243.75,False,
20,982 123766109245,251.86,09/30/2021,03.Bel,6163df463e48000098007d6e,-239.44,False,
21,982 123766109245,51.5,10/13/2021,03.Bel,6163df463e48000098007d6e,-200.36,False,
