num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,982 123766109081,309.13,02/10/2022,DM15Final,61a5a0bc6d1a00007700607e,0,True,
2,982 123766109081,192.24,03/12/2022,DM15Final,61a5a0bc6d1a00007700607e,-116.88999999999999,True,
3,982 123766109081,302.78,04/10/2022,DM15Final,61a5a0bc6d1a00007700607e,110.53999999999996,True,
4,982 123766109081,304.89,05/08/2022,DM15Final,61a5a0bc6d1a00007700607e,2.1100000000000136,True,
5,982 123766109081,319.58,08/12/2022,DM15Final,61a5a0bc6d1a00007700607e,14.689999999999998,True,
6,982 123766109081,311.22,08/14/2022,DM15Final,61a5a0bc6d1a00007700607e,-8.359999999999957,True,
7,982 123766109081,293.81,08/18/2022,DM15Final,61a5a0bc6d1a00007700607e,-17.410000000000025,True,
8,982 123766109081,264.95,08/23/2022,DM15Final,61a5a0bc6d1a00007700607e,-28.860000000000014,True,
9,982 123766109081,319.13,08/23/2022,DM15Final,61a5a0bc6d1a00007700607e,54.18000000000001,True,
10,982 123766109081,167.92,08/25/2022,DM15Final,61a5a0bc6d1a00007700607e,-151.21,True,
11,982 123766109081,147.91,08/27/2022,DM15Final,61a5a0bc6d1a00007700607e,-20.00999999999999,True,
12,982 123766109081,487.9,08/28/2022,DM15Final,61a5a0bc6d1a00007700607e,339.99,False,
13,982 123766109081,303.1,08/31/2022,DM15Final,61a5a0bc6d1a00007700607e,-184.79999999999995,False,
14,982 123766109081,305.06,09/08/2022,DM15Final,61a5a0bc6d1a00007700607e,1.9599999999999795,True,
15,982 123766109081,118.78,09/08/2022,DM15Final,61a5a0bc6d1a00007700607e,-186.28,False,
16,982 123766109081,301.7,09/08/2022,DM15Final,61a5a0bc6d1a00007700607e,182.92,False,
17,982 123766109081,141.33,09/19/2022,DM15Final,61a5a0bc6d1a00007700607e,-160.36999999999998,True,
18,982 123766109081,292.99,09/20/2022,DM15Final,61a5a0bc6d1a00007700607e,151.66,True,
19,982 123766109081,300.13,09/21/2022,DM15Final,61a5a0bc6d1a00007700607e,7.139999999999986,True,
20,982 123766109081,114.95,10/12/2022,DM15Final,61a5a0bc6d1a00007700607e,-185.18,False,
21,982 123766109081,332.41,10/12/2022,DM15Final,61a5a0bc6d1a00007700607e,217.46000000000004,False,
22,982 123766109081,431.57,10/14/2022,DM15Final,61a5a0bc6d1a00007700607e,99.15999999999997,True,
23,982 123766109081,159.26,10/14/2022,DM15Final,61a5a0bc6d1a00007700607e,-272.31,False,
24,982 123766109081,164.96,10/18/2022,DM15Final,61a5a0bc6d1a00007700607e,5.700000000000017,True,
25,982 123766109081,312.45,10/21/2022,DM15Final,61a5a0bc6d1a00007700607e,147.48999999999998,True,
26,982 123766109081,181.52,10/22/2022,DM15Final,61a5a0bc6d1a00007700607e,-130.92999999999998,True,
27,982 123766109081,99.29,10/26/2022,DM15Final,61a5a0bc6d1a00007700607e,-82.23,True,
28,982 123766109081,272.7,10/30/2022,DM15Final,61a5a0bc6d1a00007700607e,173.40999999999997,False,
29,982 123766109081,271.75,10/30/2022,DM15Final,61a5a0bc6d1a00007700607e,-0.9499999999999886,True,
30,982 123766109081,313.93,11/17/2022,DM15Final,61a5a0bc6d1a00007700607e,42.18000000000001,True,
31,982 123766109081,320.15,11/25/2022,DM15Final,61a5a0bc6d1a00007700607e,6.21999999999997,True,
32,982 123766109081,168.65,11/26/2022,DM15Final,61a5a0bc6d1a00007700607e,-151.49999999999997,True,
33,982 123766109081,291.24,11/28/2022,DM15Final,61a5a0bc6d1a00007700607e,122.59,True,
34,982 123766109081,334.41,11/28/2022,DM15Final,61a5a0bc6d1a00007700607e,43.170000000000016,True,
35,982 123766109081,334.07,11/28/2022,DM15Final,61a5a0bc6d1a00007700607e,-0.34000000000003183,True,
36,982 123766109081,128.51,11/29/2022,DM15Final,61a5a0bc6d1a00007700607e,-205.56,False,
37,982 123766109081,332.04,12/17/2022,DM15Final,61a5a0bc6d1a00007700607e,203.53000000000003,False,
38,982 123766109081,286,12/22/2022,DM13BelKraatz,61a5a0bc6d1a00007700607e,-46.04000000000002,True,
39,982 123766109081,67.27,12/22/2022,DM13BelKraatz,61a5a0bc6d1a00007700607e,-218.73000000000002,False,
40,982 123766109081,296.16,12/27/2022,DM13BelKraatz,61a5a0bc6d1a00007700607e,228.89000000000004,False,
41,982 123766109081,440.99,12/27/2022,DM13BelKraatz,61a5a0bc6d1a00007700607e,144.82999999999998,True,
42,982 123766109081,424.93,12/28/2022,DM13BelKraatz,61a5a0bc6d1a00007700607e,-16.060000000000002,True,
43,982 123766109081,296.49,12/28/2022,DM13BelKraatz,61a5a0bc6d1a00007700607e,-128.44,True,
44,982 123766109081,295.98,12/31/2022,DM13BelKraatz,61a5a0bc6d1a00007700607e,-0.5099999999999909,True,
45,982 123766109081,2000.33,01/01/2023,DM13BelKraatz,61a5a0bc6d1a00007700607e,1704.35,False,
46,982 123766109081,384.91,01/03/2023,DM13BelKraatz,61a5a0bc6d1a00007700607e,-1615.4199999999998,False,
47,982 123766109081,224.81,01/13/2023,DM13BelKraatz,61a5a0bc6d1a00007700607e,-160.10000000000002,True,
48,982 123766109081,308.45,01/13/2023,DM13BelKraatz,61a5a0bc6d1a00007700607e,83.63999999999999,True,
49,982 123766109081,267.09,01/13/2023,DM13BelKraatz,61a5a0bc6d1a00007700607e,-41.360000000000014,True,
