num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,982 123766109330,92.17,02/12/2022,DM12Final,63bd3f535bf6a8a069011635,0,True,
2,982 123766109330,117.58,02/12/2022,DM12Final,63bd3f535bf6a8a069011635,25.409999999999997,True,
3,982 123766109330,208.23,02/12/2022,DM12Final,63bd3f535bf6a8a069011635,90.64999999999999,True,
4,982 123766109330,116.35,02/12/2022,DM12Final,63bd3f535bf6a8a069011635,-91.88,True,
5,982 123766109330,55.43,03/12/2022,DM12Final,63bd3f535bf6a8a069011635,-60.919999999999995,True,
6,982 123766109330,103.36,03/12/2022,DM12Final,63bd3f535bf6a8a069011635,47.93,True,
7,982 123766109330,94.05,03/12/2022,DM12Final,63bd3f535bf6a8a069011635,-9.310000000000002,True,
8,982 123766109330,197.63,04/12/2022,DM12Final,63bd3f535bf6a8a069011635,103.58,False,
9,982 123766109330,97.93,05/12/2022,DM12Final,63bd3f535bf6a8a069011635,-99.69999999999999,False,
10,982 123766109330,86.2,05/12/2022,DM12Final,63bd3f535bf6a8a069011635,-11.730000000000004,True,
11,982 123766109330,122.68,12/15/2022,DM12Final,63bd3f535bf6a8a069011635,36.480000000000004,True,
12,982 123766109330,91.76,12/16/2022,DM12Final,63bd3f535bf6a8a069011635,-30.92,True,
13,982 123766109330,98.56,12/16/2022,DM12Final,63bd3f535bf6a8a069011635,6.799999999999997,True,
14,982 123766109330,0,12/17/2022,DM12Final,63bd3f535bf6a8a069011635,-98.56,False,
15,982 123766109330,81.51,12/19/2022,DM12Final,63bd3f535bf6a8a069011635,81.51,True,
16,982 123766109330,81.3,12/19/2022,DM12Final,63bd3f535bf6a8a069011635,-0.21000000000000796,True,
17,982 123766109330,79.28,12/19/2022,DM12Final,63bd3f535bf6a8a069011635,-2.019999999999996,True,
18,982 123766109330,94.91,12/19/2022,DM12Final,63bd3f535bf6a8a069011635,15.629999999999995,True,
19,982 123766109330,492.36,12/19/2022,DM12Final,63bd3f535bf6a8a069011635,397.45000000000005,False,
20,982 123766109330,90.03,12/20/2022,DM12Final,63bd3f535bf6a8a069011635,-402.33000000000004,False,
21,982 123766109330,84.72,12/20/2022,DM12Final,63bd3f535bf6a8a069011635,-5.310000000000002,True,
22,982 123766109330,75.61,12/21/2022,DM12Final,63bd3f535bf6a8a069011635,-9.11,True,
23,982 123766109330,69.82,12/21/2022,DM12Final,63bd3f535bf6a8a069011635,-5.790000000000006,True,
24,982 123766109330,0,12/21/2022,DM12Final,63bd3f535bf6a8a069011635,-69.82,True,
25,982 123766109330,69.73,12/21/2022,DM12Final,63bd3f535bf6a8a069011635,69.73,True,
26,982 123766109330,75.87,12/21/2022,DM12Final,63bd3f535bf6a8a069011635,6.140000000000001,True,
27,982 123766109330,76.41,12/22/2022,DM12Final,63bd3f535bf6a8a069011635,0.539999999999992,True,
28,982 123766109330,74.68,12/22/2022,DM12Final,63bd3f535bf6a8a069011635,-1.7299999999999898,True,
29,982 123766109330,76.46,12/23/2022,DM12Final,63bd3f535bf6a8a069011635,1.779999999999987,True,
30,982 123766109330,77.18,12/23/2022,DM12Final,63bd3f535bf6a8a069011635,0.7200000000000131,True,
31,982 123766109330,82.45,12/24/2022,DM12Final,63bd3f535bf6a8a069011635,5.269999999999996,True,
32,982 123766109330,93.65,12/26/2022,DM12Final,63bd3f535bf6a8a069011635,11.200000000000003,True,
33,982 123766109330,96.67,12/27/2022,DM12Final,63bd3f535bf6a8a069011635,3.019999999999996,True,
34,982 123766109330,97.48,12/27/2022,DM12Final,63bd3f535bf6a8a069011635,0.8100000000000023,True,
35,982 123766109330,92.93,12/28/2022,DM12Final,63bd3f535bf6a8a069011635,-4.549999999999997,True,
36,982 123766109330,98.49,12/28/2022,DM12Final,63bd3f535bf6a8a069011635,5.559999999999988,True,
37,982 123766109330,108.28,12/29/2022,DM12Final,63bd3f535bf6a8a069011635,9.790000000000006,True,
38,982 123766109330,87.87,12/29/2022,DM12Final,63bd3f535bf6a8a069011635,-20.409999999999997,True,
39,982 123766109330,96.67,12/30/2022,DM12Final,63bd3f535bf6a8a069011635,8.799999999999997,True,
40,982 123766109330,78.77,12/30/2022,DM12Final,63bd3f535bf6a8a069011635,-17.900000000000006,True,
41,982 123766109330,107.74,12/31/2022,DM12Final,63bd3f535bf6a8a069011635,28.97,True,
42,982 123766109330,91.4,12/31/2022,DM12Final,63bd3f535bf6a8a069011635,-16.33999999999999,True,
43,982 123766109330,91.54,02/01/2023,DM12Final,63bd3f535bf6a8a069011635,0.14000000000000057,True,
44,982 123766109330,118.17,09/01/2023,DM12Final,63bd3f535bf6a8a069011635,26.629999999999995,True,
45,982 123766109330,528.3,10/01/2023,DM12Final,63bd3f535bf6a8a069011635,410.12999999999994,False,
