num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,982 123766109114,257.58,01/10/2022,DM15Final,61a8094d6d1a0000770060ff,0,True,
2,982 123766109114,293.03,02/10/2022,DM15Final,61a8094d6d1a0000770060ff,35.44999999999999,True,
3,982 123766109114,293.78,02/10/2022,DM15Final,61a8094d6d1a0000770060ff,0.75,True,
4,982 123766109114,147.4,02/10/2022,DM15Final,61a8094d6d1a0000770060ff,-146.37999999999997,True,
5,982 123766109114,228.49,03/08/2022,DM15Final,61a8094d6d1a0000770060ff,81.09,True,
6,982 123766109114,250.33,05/08/2022,DM15Final,61a8094d6d1a0000770060ff,21.840000000000003,True,
7,982 123766109114,116.59,07/10/2022,DM15Final,61a8094d6d1a0000770060ff,-133.74,True,
8,982 123766109114,267.48,08/22/2022,DM15Final,61a8094d6d1a0000770060ff,150.89000000000001,True,
9,982 123766109114,188.82,09/16/2022,DM15Final,61a8094d6d1a0000770060ff,-78.66000000000003,True,
10,982 123766109114,111.06,09/19/2022,DM15Final,61a8094d6d1a0000770060ff,-77.75999999999999,True,
11,982 123766109114,248.48,09/21/2022,DM15Final,61a8094d6d1a0000770060ff,137.42,True,
12,982 123766109114,300.13,09/21/2022,DM15Final,61a8094d6d1a0000770060ff,51.650000000000006,True,
13,982 123766109114,99.94,09/22/2022,DM15Final,61a8094d6d1a0000770060ff,-200.19,False,
14,982 123766109114,153.95,09/22/2022,DM15Final,61a8094d6d1a0000770060ff,54.00999999999999,True,
15,982 123766109114,202.53,09/24/2022,DM15Final,61a8094d6d1a0000770060ff,48.58000000000001,True,
16,982 123766109114,107.16,09/24/2022,DM15Final,61a8094d6d1a0000770060ff,-95.37,True,
17,982 123766109114,318.55,09/28/2022,DM15Final,61a8094d6d1a0000770060ff,211.39000000000001,False,
18,982 123766109114,266.79,09/29/2022,DM15Final,61a8094d6d1a0000770060ff,-51.75999999999999,True,
19,982 123766109114,198.54,09/29/2022,DM15Final,61a8094d6d1a0000770060ff,-68.25000000000003,True,
20,982 123766109114,265.9,10/14/2022,DM15Final,61a8094d6d1a0000770060ff,67.35999999999999,True,
21,982 123766109114,252.88,10/15/2022,DM15Final,61a8094d6d1a0000770060ff,-13.019999999999982,True,
22,982 123766109114,252.93,10/15/2022,DM15Final,61a8094d6d1a0000770060ff,0.05000000000001137,True,
23,982 123766109114,0,10/18/2022,DM15Final,61a8094d6d1a0000770060ff,-252.93,False,
24,982 123766109114,262.2,10/23/2022,DM15Final,61a8094d6d1a0000770060ff,262.2,False,
25,982 123766109114,199.61,10/26/2022,DM15Final,61a8094d6d1a0000770060ff,-62.589999999999975,True,
26,982 123766109114,281.37,11/12/2022,DM15Final,61a8094d6d1a0000770060ff,81.75999999999999,True,
27,982 123766109114,298.26,12/14/2022,DM15Final,61a8094d6d1a0000770060ff,16.889999999999986,True,
28,982 123766109114,277.47,12/22/2022,DM13BelKraatz,61a8094d6d1a0000770060ff,-20.789999999999964,True,
29,982 123766109114,170.05,12/23/2022,DM15Final,61a8094d6d1a0000770060ff,-107.42000000000002,True,
30,982 123766109114,159.66,12/24/2022,DM15Final,61a8094d6d1a0000770060ff,-10.390000000000015,True,
31,982 123766109114,2198.67,12/26/2022,DM13BelKraatz,61a8094d6d1a0000770060ff,2039.01,False,
32,982 123766109114,252.67,12/30/2022,DM13BelKraatz,61a8094d6d1a0000770060ff,-1946.0,False,
33,982 123766109114,275.71,01/01/2023,DM15Final,61a8094d6d1a0000770060ff,23.039999999999992,True,
34,982 123766109114,328.69,01/03/2023,DM13BelKraatz,61a8094d6d1a0000770060ff,52.98000000000002,True,
35,982 123766109114,305.03,01/18/2023,DM13BelKraatz,61a8094d6d1a0000770060ff,-23.660000000000025,True,
36,982 123766109114,256.59,01/18/2023,DM13BelKraatz,61a8094d6d1a0000770060ff,-48.44,True,
37,982 123766109114,294.51,01/18/2023,DM13BelKraatz,61a8094d6d1a0000770060ff,37.920000000000016,True,
