num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,982 123766109356,93.39,02/12/2022,DM12Final,63bd3f545bf6a8a069011638,0,True,
2,982 123766109356,102.58,02/12/2022,DM12Final,63bd3f545bf6a8a069011638,9.189999999999998,True,
3,982 123766109356,101.67,02/12/2022,DM12Final,63bd3f545bf6a8a069011638,-0.9099999999999966,True,
4,982 123766109356,176.22,02/12/2022,DM12Final,63bd3f545bf6a8a069011638,74.55,False,
5,982 123766109356,97.99,03/12/2022,DM12Final,63bd3f545bf6a8a069011638,-78.23,False,
6,982 123766109356,184.94,03/12/2022,DM12Final,63bd3f545bf6a8a069011638,86.95,False,
7,982 123766109356,115.28,12/20/2022,DM12Final,63bd3f545bf6a8a069011638,-69.66,False,
8,982 123766109356,265.17,12/21/2022,DM12Final,63bd3f545bf6a8a069011638,149.89000000000001,False,
9,982 123766109356,251.52,12/21/2022,DM12Final,63bd3f545bf6a8a069011638,-13.650000000000006,True,
10,982 123766109356,93.12,12/24/2022,DM12Final,63bd3f545bf6a8a069011638,-158.4,False,
11,982 123766109356,150.75,12/29/2022,DM12Final,63bd3f545bf6a8a069011638,57.629999999999995,False,
12,982 123766109356,139.41,02/01/2023,DM12Final,63bd3f545bf6a8a069011638,-11.340000000000003,True,
13,982 123766109356,96.58,02/01/2023,DM12Final,63bd3f545bf6a8a069011638,-42.83,True,
