num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,982 123724743372,255.52,03/12/2020,Kraatz,5e17abcbd5790000220015d3,0,True,
2,982 123724743372,387.71,03/12/2020,Kraatz,5e17abcbd5790000220015d3,132.18999999999997,False,
3,982 123724743372,245.36,03/12/2020,Kraatz,5e17abcbd5790000220015d3,-142.34999999999997,False,
4,982 123724743372,255.25,03/12/2020,Kraatz,5e17abcbd5790000220015d3,9.889999999999986,True,
5,982 123724743372,255.05,03/12/2020,Kraatz,5e17abcbd5790000220015d3,-0.19999999999998863,True,
6,982 123724743372,255.63,03/12/2020,Kraatz,5e17abcbd5790000220015d3,0.5799999999999841,True,
7,982 123724743372,254.82,03/12/2020,Kraatz,5e17abcbd5790000220015d3,-0.8100000000000023,True,
8,982 123724743372,265.53,04/12/2020,Kraatz,5e17abcbd5790000220015d3,10.70999999999998,True,
9,982 123724743372,267.98,05/12/2020,Kraatz,5e17abcbd5790000220015d3,2.4500000000000455,True,
10,982 123724743372,283.45,05/12/2020,Kraatz,5e17abcbd5790000220015d3,15.46999999999997,True,
11,982 123724743372,262.22,05/12/2020,Kraatz,5e17abcbd5790000220015d3,-21.22999999999996,True,
12,982 123724743372,267.25,06/12/2020,Kraatz,5e17abcbd5790000220015d3,5.029999999999973,True,
13,982 123724743372,282.97,06/12/2020,Kraatz,5e17abcbd5790000220015d3,15.720000000000027,True,
14,982 123724743372,261.12,06/12/2020,Kraatz,5e17abcbd5790000220015d3,-21.850000000000023,True,
15,982 123724743372,267.85,07/12/2020,Kraatz,5e17abcbd5790000220015d3,6.730000000000018,True,
16,982 123724743372,273.87,07/12/2020,Kraatz,5e17abcbd5790000220015d3,6.019999999999982,True,
17,982 123724743372,265.27,07/12/2020,Kraatz,5e17abcbd5790000220015d3,-8.600000000000023,True,
18,982 123724743372,381.31,07/12/2020,Kraatz,5e17abcbd5790000220015d3,116.04000000000002,False,
19,982 123724743372,241.33,08/12/2020,Kraatz,5e17abcbd5790000220015d3,-139.98,False,
20,982 123724743372,257.85,08/12/2020,Kraatz,5e17abcbd5790000220015d3,16.52000000000001,True,
21,982 123724743372,251.26,09/12/2020,Kraatz,5e17abcbd5790000220015d3,-6.590000000000032,True,
22,982 123724743372,387.66,09/12/2020,Kraatz,5e17abcbd5790000220015d3,136.40000000000003,False,
23,982 123724743372,263.9,10/12/2020,Kraatz,5e17abcbd5790000220015d3,-123.76000000000005,False,
24,982 123724743372,248.75,10/12/2020,Kraatz,5e17abcbd5790000220015d3,-15.149999999999977,True,
25,982 123724743372,408.17,10/12/2020,Kraatz,5e17abcbd5790000220015d3,159.42000000000002,False,
26,982 123724743372,242.18,11/12/2020,Kraatz,5e17abcbd5790000220015d3,-165.99,False,
27,982 123724743372,384.14,11/12/2020,Kraatz,5e17abcbd5790000220015d3,141.95999999999998,False,
28,982 123724743372,341.59,11/27/2020,Kraatz,5e17abcbd5790000220015d3,-42.55000000000001,True,
29,982 123724743372,243.98,12/12/2020,Kraatz,5e17abcbd5790000220015d3,-97.60999999999999,True,
30,982 123724743372,258.74,12/12/2020,Kraatz,5e17abcbd5790000220015d3,14.76000000000002,True,
31,982 123724743372,265.48,12/12/2020,Kraatz,5e17abcbd5790000220015d3,6.740000000000009,True,
32,982 123724743372,134.29,12/12/2020,Kraatz,5e17abcbd5790000220015d3,-131.19000000000003,False,
33,982 123724743372,239.71,12/14/2020,Kraatz,5e17abcbd5790000220015d3,105.42000000000002,True,
34,982 123724743372,399.49,12/14/2020,Kraatz,5e17abcbd5790000220015d3,159.78,False,
35,982 123724743372,344.11,12/14/2020,Kraatz,5e17abcbd5790000220015d3,-55.379999999999995,True,
36,982 123724743372,146.18,12/14/2020,Kraatz,5e17abcbd5790000220015d3,-197.93,False,
