num,RFID,Weight,Date,Location,cattle_id,prev_diff,within_standard_dev,padding_remove
1,982 123793547041,83.05,03/12/2022,DM12Final,63bd3f555bf6a8a069011640,0,True,
2,982 123793547041,104.9,03/12/2022,DM12Final,63bd3f555bf6a8a069011640,21.85000000000001,True,
3,982 123793547041,82.38,03/12/2022,DM12Final,63bd3f555bf6a8a069011640,-22.52000000000001,True,
4,982 123793547041,87.52,03/12/2022,DM12Final,63bd3f555bf6a8a069011640,5.140000000000001,True,
5,982 123793547041,92,03/12/2022,DM12Final,63bd3f555bf6a8a069011640,4.480000000000004,True,
6,982 123793547041,324.88,03/12/2022,DM12Final,63bd3f555bf6a8a069011640,232.88,False,
7,982 123793547041,86,05/12/2022,DM12Final,63bd3f555bf6a8a069011640,-238.88,False,
8,982 123793547041,0,12/15/2022,DM12Final,63bd3f555bf6a8a069011640,-86.0,True,
9,982 123793547041,123.89,12/16/2022,DM12Final,63bd3f555bf6a8a069011640,123.89,True,
10,982 123793547041,106.05,12/20/2022,DM12Final,63bd3f555bf6a8a069011640,-17.840000000000003,True,
11,982 123793547041,553.01,12/22/2022,DM12Final,63bd3f555bf6a8a069011640,446.96,False,
12,982 123793547041,119.62,12/26/2022,DM12Final,63bd3f555bf6a8a069011640,-433.39,False,
13,982 123793547041,98.76,12/29/2022,DM12Final,63bd3f555bf6a8a069011640,-20.86,True,
14,982 123793547041,101.53,12/30/2022,DM12Final,63bd3f555bf6a8a069011640,2.769999999999996,True,
15,982 123793547041,83.8,12/30/2022,DM12Final,63bd3f555bf6a8a069011640,-17.730000000000004,True,
16,982 123793547041,94.68,12/31/2022,DM12Final,63bd3f555bf6a8a069011640,10.88000000000001,True,
17,982 123793547041,84.78,12/31/2022,DM12Final,63bd3f555bf6a8a069011640,-9.900000000000006,True,
18,982 123793547041,103.11,01/01/2023,DM12Final,63bd3f555bf6a8a069011640,18.33,True,
19,982 123793547041,413.64,10/01/2023,DM12Final,63bd3f555bf6a8a069011640,310.53,False,
